Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description	Keywords
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fwhich-lenders-are-more-likely-to-reach-out-to-underserved-consumers&text=Which%20Lenders%20Are%20More%20Likely%20to%20Reach%20Out%20to%20Underserved%20Consumers:%20Banks%20versus%20Fintechs%20versus%20Other%20Nonbanks?	200	ok	text/plain	231	redir		5		1	tsa_b		00:00.234	utf-8		
https://www.dol.gov/agencies/eta/apprenticeship/investment	200	ok			redir		7	1	1	AkamaiGHost		00:00.094	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Feducation%252Fmoney-in-motion&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		5		1			00:00.564	utf-8		
https://www.ffiec.gov/cra/	403	forbidden request			redir		5		1	cloudflare		00:00.062	utf-8		
https://libertystreeteconomics.newyorkfed.org/2020/03/monitoring-real-activity-in-real-time-the-weekly-economic-index/	200	ok	text/html		redir		6		1	nginx		00:00.109	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fhousing-and-neighborhoods%2Ffive-things-to-know-about-the-community-reinvestment-act-and-fair-lending-laws&text=Five%20Things%20to%20Know%20About%20the%20Community%20Reinvestment%20Act%20and%20Fair%20Lending%20Laws	200	ok	text/plain	233	redir		6		1	tsa_b		00:00.140	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Fdo-non-compete-covenants-influence-state-startup-activity-evidence-from-michigan-experiment&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		6		1			00:00.176	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/hgmvmd.xlsx?la=en&hash=338E3656273F60150F5464B6B8334BBF	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	1566145	Vintages 1971:M9 to present	26.05.2023  15:05:55	5		1			00:00.485	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/surveys-and-data/real-time-data-research/hg	200	ok	text/html		Facebook		5	1	1			00:00.095	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fhg&text=Data Files - Real-Time Data Set (HG)	200	ok	text/plain	166	Twitter		5	1	1	tsa_b		00:00.203	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fhg&title=Data Files - Real-Time Data Set (HG)	200	ok			LinkedIn		5	1	1			00:00.094	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fbanking%252Ffederal-reserve-statement-on-supervisory-activities-during-covid-19&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		7		1			00:00.172	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fnconhhm&text=Data%20Files%20-%20Real-Time%20Data%20Set%20(NCONHHM)	200	ok	text/plain	176	redir		6		1	tsa_b		00:01.282	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2F180220-philadelphia-fed-appoints-new-members-to-economic-and-community-advisory-council	200	ok	text/html		redir		7	1	1			00:01.057	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fsurveys-and-data%252Freal-time-data-research%252Fpconsnpm&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		7		1			00:00.194	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fbanking-and-financial-markets%252Fconcentration-of-control-rights-in-leveraged-loan-syndicates&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		8		1			00:01.443	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fsurveys-and-data%252Freal-time-data-research%252Fcum%26title%3DData%2520Files%2520-%2520Real-Time%2520Data%2520Set%2520%28CUM%29	200	ok	text/html	36393	redir	28.06.2023  18:26:39	6		1			00:00.062	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fcredit-and-capital%2Fsmall-business-credit-survey-third-district-insights	200	ok	text/html		redir		6	1	1			00:00.079	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Ftechnological-adaptation-cities-and-new-work&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		6		1			00:00.688	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmonetary-policy%2F220329-center-for-financial-stability	200	ok	text/html		redir		5	1	1			00:00.063	utf-8		
https://twitter.com/intent/tweet?url=https://www.philadelphiafed.org/surveys-and-data/regional-economic-analysis/mbos-2023-04t&text=April%202023%20Manufacturing%20Business%20Outlook%20Survey%20-%20Summary%20of%20Returns	200	ok	text/plain	197	redir		6		1	tsa_b		00:00.032	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Flabor-race-and-covid-19&text=Labor,%20Race,%20and%20COVID-19	200	ok	text/plain	166	redir		4		1	tsa_b		00:00.047	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fabout-us%252Femployees-share-a-sense-of-belonging&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		6		1			00:00.328	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fh&text=Data%20Files%20-%20Real-Time%20Data%20Set%20(H)	200	ok	text/plain	164	redir		6		1	tsa_b		00:00.579	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fconsumer-finance%252Fmortgage-markets%252Freal-estate-taxes-and-home-value-winners-and-losers-of-tcja&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		8		1			00:00.171	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fcommunity-development%252Fcredit-and-capital%252Ffollowing-the-money-an-analysis-of-foundation-grantmaking-for-community-and-economic-development%26title%3DFollowing%2520the%2520Money%3A%2520An%2520Analysis%2520of%2520Foundation%2520Grantmaking%2520for%2520Community%2520and%2520Economic%2520Development	200	ok	text/html	37238	redir	28.06.2023  19:29:02	6		1			00:00.156	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fcommunity-development%252Fhousing-and-neighborhoods%252Ftoward-digital-inclusion-broadband-access-in-the-third-federal-reserve-district%26title%3DToward%2520Digital%2520Inclusion%3A%2520Broadband%2520Access%2520in%2520the%2520Third%2520Federal%2520Reserve%2520District	200	ok	text/html	37075	redir	28.06.2023  19:20:21	5		1			00:00.408	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fcommunity-development%252Fworkforce-and-economic-development%252Fwhat-is-the-anchor-economy-initiative&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		5		1			00:00.297	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fbanking-and-financial-markets%2Fdebt-dilution-and-seniority-in-a-model-of-defaultable-sovereign-debt&text=Debt%20Dilution%20and%20Seniority%20in%20a%20Model%20of%20Defaultable%20Sovereign%20Debt	200	ok	text/plain	215	redir		6		1	tsa_b		00:00.048	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fnpi	200	ok	text/html		redir		6	1	1			00:01.438	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fpinti	200	ok	text/html		redir		6	1	1			00:00.081	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Fthe-push-of-big-city-prices-and-the-pull-of-small-town-amenities%26title%3DThe%2520Push%2520of%2520Big%2520City%2520Prices%2520and%2520the%2520Pull%2520of%2520Small%2520Town%2520Amenities	200	ok	text/html	36859	redir	28.06.2023  18:29:46	5		1			00:00.063	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fautomation-and-regional-employment-in-the-third-federal-reserve-district&text=Automation%20and%20Regional%20Employment%20in%20the%20Third%20Federal%20Reserve%20District	200	ok	text/plain	222	redir		6		1	tsa_b		00:00.110	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Ffirst-vice-presidents-letter-2020-annual-report&text=First%20Vice%20President's%20Letter:%202020%20Annual%20Report	200	ok	text/plain	179	redir		6		1	tsa_b		00:00.094	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fmonetary-policy%252Fmonetary-policy-report-using-rules-for-benchmarking-march-2022&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		6		1			00:00.582	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/the-economy/macroeconomics/worker-flows-and-job-flows	200	ok	text/html		Facebook		5	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fworker-flows-and-job-flows&text=Worker Flows and Job Flows: A Quantitative Investigation	200	ok	text/plain	184	Twitter		5	1	1	tsa_b		00:00.390	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fworker-flows-and-job-flows&title=Worker Flows and Job Flows: A Quantitative Investigation	200	ok			LinkedIn		5	1	1			00:00.109	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/working-papers/2016/wp16-03.pdf?la=en	200	ok	application/pdf	1437001	Download	02.01.2020  23:07:17	5		1			00:00.629	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fresearch-in-action-lab-northeastern-pennsylvania-transit&text=Research%20in%20Action%20Lab:%20Northeastern%20Pennsylvania%20Transit	200	ok	text/plain	211	redir		5		1	tsa_b		00:00.047	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fconsumer-credit%2Fcfi-covid-19-survey-of-consumers-wave-8-updates	200	ok	text/html		redir		6	1	1			00:00.098	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Faccessing-economic-opportunity&text=Accessing%20Economic%20Opportunity	200	ok	text/plain	171	redir		7		1	tsa_b		00:01.238	utf-8		
http://corporate.comcast.com/	200	ok			Comcast Corporation		7	1	1			00:00.094	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fhow-the-policy-induced-price-of-industrial-robots-affects-labor-shares-in-national-income&text=How%20the%20Policy-Induced%20Price%20of%20Industrial%20Robots%20Affects%20Labor%20Shares%20in%20National%20Income	200	ok	text/plain	234	redir		7		1	tsa_b		00:00.125	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Fpresidents-letter-2020-annual-report&text=President's%20Letter:%202020%20Annual%20Report	200	ok	text/plain	163	redir		6		1	tsa_b		00:00.126	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fmonetary-policy%252Fthe-redistributive-consequences-of-monetary-policy&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		6		1			00:00.298	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Fgetting-schooled-the-role-of-universities-in-attracting-immigrant-entrepreneurs%26title%3DGetting%2520Schooled%3A%2520The%2520Role%2520of%2520Universities%2520in%2520Attracting%2520Immigrant%2520Entrepreneurs	200	ok	text/html	36976	redir	28.06.2023  19:20:20	5		1			00:00.125	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Fthe-supply-and-demand-of-skilled-workers-in-cities-and-the-role-of-industry-composition%26title%3DThe%2520Supply%2520and%2520Demand%2520of%2520Skilled%2520Workers%2520in%2520Cities%2520and%2520the%2520Role%2520of%2520Industry%2520Composition	200	ok	text/html	37117	redir	28.06.2023  18:51:31	4		1			00:00.218	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2F221011-university-of-north-carolina&text=Introducing%20the%20Anchor%20Economy%20Initiative:%20%22Eds%20and%20Meds%22%20and%20Their%20Economic%20Impact	200	ok	text/plain	226	redir		5		1	tsa_b		00:00.096	utf-8		
https://www.nber.org/news/business-cycle-dating-committee-announcement-june-8-2020	200	ok	text/html	30013	redir	28.06.2023  20:22:25	6		1	nginx		00:00.031	utf-8		
https://taxonomy.foundationcenter.org/subjects	403	forbidden request			redir		6		1	CloudFront		00:00.078	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fbanking-and-financial-markets%252Fare-higher-capital-requirements-worth-it&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		7		1			00:02.194	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fconsumer-finance%252Fmore-are-receptive-to-vaccines-but-fewer-are-optimistic-about-the-future%26title%3DMore%2520Are%2520Receptive%2520to%2520Vaccines%2C%2520but%2520Fewer%2520Are%2520Optimistic%2520About%2520the%2520Future	200	ok	text/html	36850	redir	28.06.2023  18:24:40	5		1			00:00.110	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fmortgage-markets%2Finequality-in-the-time-of-covid-19-evidence-from-mortgage-delinquency-and-forbearance	200	ok	text/html		redir		5	1	1			00:00.094	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fcfi-covid-19-survey-of-consumers-wave-12-updates	200	ok	text/html		redir		4	1	1			00:00.110	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/pcongmmvmd.xlsx?la=en&hash=86B6549C57C8E9A1A63662530513780D	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	452025	Vintages 2009:M8 to present	26.05.2023  15:06:08	5		1			00:00.171	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/pcongm/specific_documentation_pcongm.pdf?la=en&hash=E15525EBFD73A443AA30DFD94CFF1F38	200	ok	application/pdf	30477	Specific notes on data collected for monthly price index for personal consumption expenditures: goods	01.05.2020  12:34:45	5		1			00:00.314	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/surveys-and-data/real-time-data-research/pcongm	200	ok	text/html		Facebook		5	1	1			00:00.063	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fpcongm&text=Data Files - Real-Time Data Set (PCONGM)	200	ok	text/plain	174	Twitter		5	1	1	tsa_b		00:01.398	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fpcongm&title=Data Files - Real-Time Data Set (PCONGM)	200	ok			LinkedIn		5	1	1			00:00.046	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fconsumer-finance%252Fmortgage-markets%252Fowner-occupancy-fraud-mortgage-performance&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		5		1			00:02.369	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fdemographic-transition-industrial-policies-and-chinese-economic-growth&text=Demographic%20Transition,%20Industrial%20Policies%20and%20Chinese%20Economic%20Growth	200	ok	text/plain	194	redir		6		1	tsa_b		00:00.500	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fcommunity-development%252Fworkforce-and-economic-development%252Fskills-based-occupational-transitions-for-covid-19-displaced-workers-in-the-philadelphia-metro-area&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		7		1			00:01.065	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fthe-role-of-transportation-in-fostering-economic-mobility-in-northeastern-pennsylvania	200	ok	text/html		redir		7	1	1			00:00.141	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fsurveys-and-data%252Freal-time-data-research%252Fnbrbasa%26title%3DData%2520Files%2520-%2520Real-Time%2520Data%2520Set%2520%28NBRBASA%29	200	ok	text/html	36433	redir	28.06.2023  18:37:12	6		1			00:00.297	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fabout-us%252Ffinancial-disclosure-forms%26title%3DFinancial%2520Disclosure%2520Forms	200	ok	text/html	36215	redir	28.06.2023  18:36:46	5		1			00:00.142	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/the-economy/regional-economics/alternative-unemployment-rates-their-meaning-and-their-measure	200	ok	text/html		Facebook		4	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Falternative-unemployment-rates-their-meaning-and-their-measure&text=Alternative Unemployment Rates: Their Meaning and Their Measure	200	ok	text/plain	196	Twitter		4	1	1	tsa_b		00:00.091	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Falternative-unemployment-rates-their-meaning-and-their-measure&title=Alternative Unemployment Rates: Their Meaning and Their Measure	200	ok			LinkedIn		4	1	1			00:00.203	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/economy/reports/research-briefs/aur2014march.pdf	200	ok	application/pdf	243275	Download	12.10.2020  15:38:32	4		1			00:00.079	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fconsumer-credit%2Fdoes-cfpb-oversight-crimp-credit&text=Does%20CFPB%20Oversight%20Crimp%20Credit?	200	ok	text/plain	168	redir		6		1	tsa_b		00:01.682	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Fspr_baa_tbond	200	ok	text/html		redir		6	1	1			00:00.141	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fabout-us%252F230113-gpcc-members-report-mixed-expectations-for-business-conditions-in-2023%26title%3DChamber%2520of%2520Commerce%2520for%2520Greater%2520Philadelphia%2520Members%2520Report%2520Mixed%2520Expectations%2520for%2520Business%2520Conditions%2520in%25202023	200	ok	text/html	37058	redir	28.06.2023  18:38:25	4		1			00:00.141	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fhstarts	200	ok	text/html		redir		6	1	1			00:02.460	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fbanking%252Fguidance-on-loan-modifications-during-covid-19%26title%3DGuidance%2520on%2520Loan%2520Modifications%2520During%2520COVID-19	200	ok	text/html	36452	redir	28.06.2023  19:28:21	6		1			00:00.141	utf-8		
https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Fmini%3Dtrue%26source%3DFRBP%26url%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fsurveys-and-data%252Freal-time-data-research%252Fnconhhm%26title%3DData%2520Files%2520-%2520Real-Time%2520Data%2520Set%2520%28NCONHHM%29	200	ok	text/html	36433	redir	28.06.2023  19:12:23	6		1			00:00.187	utf-8		
https://www.chambersnj.com/	200	ok	text/html	56952	redir	28.06.2023  19:45:50	4		1	nginx/1.20.2		00:00.281	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Frconndm&text=Data%20Files%20-%20Real-Time%20Data%20Set%20(RCONNDM)	200	ok	text/plain	174	redir		6		1	tsa_b		00:00.238	utf-8		
https://www.businessinsider.com/what-is-a-nonessential-business-essential-business-coronavirus-2020-3	200	ok	text/html	53325	redir	31.03.2020  21:11:59	5		1			00:00.172	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Fwhat-future-for-history-dependence-in-spatial-economics&text=What%20Future%20for%20History%20Dependence%20in%20Spatial%20Economics?	200	ok	text/plain	191	redir		6		1	tsa_b		00:00.344	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Fsupplier-diversity-program	200	ok	text/html		redir		5	1	1			00:01.473	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Ffirst-vice-presidents-letter-2022-annual-report	200	ok	text/html		redir		5	1	1			00:01.236	utf-8		
